Row.names	DMSO_rep1	DMSO_rep2	DMSO_rep3	DMSO_rep4	THAP_rep1	THAP_rep2	THAP_rep3	THAP_rep4	V2	V3
ENSG00000274588.2	2	2	1	0	3	3	1	1	DGKK	protein_coding
ENSG00000274602.5	40	54	25	23	36	23	15	22	PI4KAP1	transcribed_unprocessed_pseudogene
ENSG00000274605.2	107	128	82	64	100	103	105	69	AL355338.1	lncRNA
ENSG00000274611.3	0	0	0	0	0	0	0	0	TBC1D3	protein_coding
ENSG00000274615.1	0	0	0	0	0	0	0	0	AC233968.1	unprocessed_pseudogene
ENSG00000274629.1	0	0	0	0	1	1	0	0	AC073052.2	lncRNA
ENSG00000274642.1	3	7	5	0	5	7	3	9	AC244669.2	unprocessed_pseudogene
ENSG00000274658.1	0	0	0	0	0	0	0	0	TBC1D3J	unprocessed_pseudogene
ENSG00000274659.2	0	0	0	0	0	0	0	0	LINC02371	lncRNA
ENSG00000274717.1	2	1	0	1	2	1	1	0	AL049757.1	processed_pseudogene
ENSG00000274723.1	0	0	0	0	0	0	0	0	AC079906.1	lncRNA
ENSG00000274730.1	0	0	0	0	0	0	0	0	AC141273.2	unprocessed_pseudogene
ENSG00000274736.5	0	0	0	0	0	0	0	0	CCL23	protein_coding
ENSG00000274750.2	1	0	0	0	0	0	1	0	HIST1H3E	protein_coding
ENSG00000274752.1	0	0	0	0	0	0	0	0	TRBV12-3	TR_V_gene
ENSG00000274764.5	0	0	0	0	0	0	0	0	PRAMEF27	protein_coding
ENSG00000274766.2	0	0	0	0	0	0	0	0	BX072579.2	lncRNA
ENSG00000274767.1	0	0	0	0	0	0	0	0	AC243829.1	lncRNA
ENSG00000274775.2	0	2	0	0	0	2	3	6	Z82195.2	transcribed_unprocessed_pseudogene
ENSG00000274800.1	0	0	0	0	0	0	0	0	AC007204.2	unprocessed_pseudogene
ENSG00000274808.5	0	0	1	1	0	0	0	0	TBC1D3B	protein_coding
ENSG00000274827.4	0	0	0	0	0	0	0	0	LINC01297	lncRNA
ENSG00000274840.4	0	1	0	2	2	0	1	0	AC132807.2	lncRNA
ENSG00000274863.1	0	0	0	0	0	1	0	0	AL135936.1	lncRNA
ENSG00000274893.1	0	0	0	0	0	0	0	0	AL136317.2	lncRNA
ENSG00000274899.1	0	0	0	0	0	0	0	0	AC006386.1	processed_pseudogene
ENSG00000274903.1	0	0	0	0	0	0	0	0	AL109933.3	unprocessed_pseudogene
ENSG00000274927.1	0	0	0	0	1	0	0	0	AC239859.5	unprocessed_pseudogene
ENSG00000274928.6	0	1	0	0	0	0	0	0	KRT89P	transcribed_unprocessed_pseudogene
ENSG00000274933.5	0	0	0	0	0	0	0	0	TBC1D3I	protein_coding
ENSG00000274962.1	0	0	0	0	0	0	0	0	TEX28P1	unprocessed_pseudogene
ENSG00000274966.1	0	0	0	0	0	0	0	0	AC019322.3	unprocessed_pseudogene
ENSG00000274993.1	0	0	0	0	0	0	0	0	AC254629.1	lncRNA
ENSG00000274996.1	0	0	0	0	0	0	0	0	AC006449.1	lncRNA
ENSG00000275004.4	0	0	0	0	0	0	0	0	ZNF280B	protein_coding
ENSG00000275011.1	2	4	1	1	1	0	1	1	AC129492.7	unprocessed_pseudogene
ENSG00000275016.5	0	3	2	9	4	1	4	3	AC015574.1	lncRNA
ENSG00000275023.4	0	0	0	0	0	0	0	1	MLLT6	protein_coding
ENSG00000275026.1	0	0	0	0	0	0	0	0	GXYLT1P4	transcribed_processed_pseudogene
ENSG00000275034.2	0	0	0	0	0	0	0	0	TP53TG3E	protein_coding
ENSG00000275038.2	0	0	0	1	0	2	0	0	AC091980.2	lncRNA
ENSG00000275052.5	167	270	236	144	161	180	180	208	PPP4R3B	protein_coding
ENSG00000275061.2	0	0	0	0	0	0	0	0	AC122133.1	unprocessed_pseudogene
ENSG00000275063.1	0	0	0	0	0	0	0	0	AC233755.1	protein_coding
ENSG00000275064.1	0	0	0	2	1	0	0	0	AC239860.1	unprocessed_pseudogene
ENSG00000275066.5	1	1	2	0	0	1	1	0	SYNRG	protein_coding
ENSG00000275074.2	1	2	3	0	1	0	1	0	NUDT18	protein_coding
ENSG00000275094.1	0	0	0	0	0	0	0	0	AC079395.3	unprocessed_pseudogene
ENSG00000275103.1	0	1	0	0	1	0	0	0	AF117829.2	unprocessed_pseudogene
ENSG00000275111.5	27	46	28	16	18	27	32	30	ZNF2	protein_coding
ENSG00000275113.1	0	0	0	0	0	0	0	0	GAGE2E	protein_coding
ENSG00000275119.1	0	0	0	0	0	0	0	0	AC244131.2	lncRNA
ENSG00000275131.3	25	34	28	13	58	42	26	39	AC241952.1	transcribed_unprocessed_pseudogene
ENSG00000275140.1	0	0	0	0	0	0	0	0	SEC22B3	unprocessed_pseudogene
ENSG00000275152.5	0	0	0	0	0	0	0	0	CCL16	protein_coding
ENSG00000275158.1	0	0	0	0	0	0	0	0	TRBV12-5	TR_V_gene
ENSG00000275170.1	0	0	0	0	0	0	0	0	FRG2MP	processed_pseudogene
ENSG00000275173.1	0	0	0	0	0	0	0	0	AC243571.1	lncRNA
ENSG00000275186.1	0	0	0	0	0	0	0	0	AC018445.1	lncRNA
ENSG00000275194.1	0	0	0	0	0	0	0	0	AC004467.1	unprocessed_pseudogene
ENSG00000275201.1	0	0	0	0	0	0	0	0	AC074140.1	unprocessed_pseudogene
ENSG00000275202.1	1	2	2	2	5	2	2	3	AL161421.1	lncRNA
ENSG00000275212.3	1	1	0	0	0	0	0	0	AC005186.1	lncRNA
ENSG00000275216.2	0	1	0	0	0	1	0	0	AL161431.1	lncRNA
ENSG00000275226.1	0	0	0	0	1	0	0	0	LINC00547	lncRNA
ENSG00000275232.1	0	0	0	0	0	1	0	0	AC073578.2	lncRNA
ENSG00000275243.1	0	0	0	0	0	0	0	0	TRBV16	TR_V_gene
ENSG00000275285.1	0	1	0	0	0	0	0	0	AL391095.2	lncRNA
ENSG00000275297.1	0	0	0	0	0	0	0	0	AL162731.1	lncRNA
ENSG00000275320.1	0	0	0	0	0	0	0	0	Z95327.2	processed_pseudogene
ENSG00000275322.1	8	14	10	4	12	6	7	6	AC103746.1	lncRNA
ENSG00000275325.4	4	8	8	5	8	11	7	3	PDCD6IPP1	transcribed_unprocessed_pseudogene
ENSG00000275328.1	0	0	0	1	0	1	0	0	SPDYE19P	unprocessed_pseudogene
ENSG00000275340.1	0	0	0	0	0	0	0	0	FGD5P1	transcribed_unprocessed_pseudogene
ENSG00000275342.4	90	91	77	41	129	84	58	58	PRAG1	protein_coding
ENSG00000275352.1	0	0	0	0	0	0	0	0	AC006335.2	unprocessed_pseudogene
ENSG00000275356.4	0	0	0	0	0	0	0	0	C7orf77	protein_coding
ENSG00000275363.1	0	0	0	0	0	0	0	0	AC100757.3	unprocessed_pseudogene
ENSG00000275374.1	0	3	0	0	1	0	0	0	AC113385.3	unprocessed_pseudogene
ENSG00000275385.1	0	0	0	0	0	0	0	0	CCL18	protein_coding
ENSG00000275390.1	0	0	0	0	0	1	0	0	AL353626.1	lncRNA
ENSG00000275395.6	2	2	2	3	1	3	2	2	FCGBP	protein_coding
ENSG00000275406.1	0	1	1	1	0	1	1	0	AL359742.1	unprocessed_pseudogene
ENSG00000275410.5	1	1	0	1	0	1	1	0	HNF1B	protein_coding
ENSG00000275418.1	0	0	0	0	0	0	0	0	AC104971.3	lncRNA
ENSG00000275427.1	0	0	0	0	0	0	0	0	AF067845.2	lncRNA
ENSG00000275431.1	0	0	0	0	0	0	0	0	AC244100.2	lncRNA
ENSG00000275450.1	0	1	0	0	0	0	1	0	AL845472.1	lncRNA
ENSG00000275465.7	0	0	1	0	1	0	0	0	AL449403.2	lncRNA
ENSG00000275475.1	0	0	0	0	0	0	0	0	IGHV3-54	IG_V_pseudogene
ENSG00000275480.1	0	0	0	0	0	0	0	0	AC131055.2	unprocessed_pseudogene
ENSG00000275489.1	0	0	0	0	0	0	0	0	C17orf98	protein_coding
ENSG00000275496.4	1	0	0	0	0	0	0	0	CU633906.1	lncRNA
ENSG00000275497.1	0	0	0	0	0	0	0	0	AC009237.17	unprocessed_pseudogene
ENSG00000275520.1	0	0	0	0	0	0	0	0	FAM236A	protein_coding
ENSG00000275532.1	0	0	0	0	0	0	0	0	AC006449.2	lncRNA
ENSG00000275540.1	0	0	0	0	0	1	0	0	AC011477.7	unprocessed_pseudogene
ENSG00000275549.1	1	5	8	1	2	4	0	1	STPG3-AS1	lncRNA
ENSG00000275552.1	0	0	0	0	0	0	0	0	AC243965.2	lncRNA
ENSG00000275562.1	0	0	0	0	0	1	0	0	AC104763.3	unprocessed_pseudogene
ENSG00000275563.1	0	0	0	0	0	0	0	0	AL929601.3	lncRNA
ENSG00000275572.1	0	0	0	0	0	0	0	0	GRIFIN	protein_coding
ENSG00000275578.1	0	0	0	0	0	0	0	0	AC007742.2	unprocessed_pseudogene
ENSG00000275582.1	0	0	0	0	0	0	0	0	AL031670.1	lncRNA
ENSG00000275585.2	334	337	232	327	359	247	185	145	AC241377.2	transcribed_unprocessed_pseudogene
ENSG00000275591.4	9	10	7	7	13	8	8	7	XKR5	protein_coding
ENSG00000275592.1	0	0	0	0	0	0	0	0	VN1R7P	processed_pseudogene
ENSG00000275597.1	0	0	0	0	0	1	0	0	AC108479.2	unprocessed_pseudogene
ENSG00000275598.1	0	0	0	0	0	0	0	0	AP000484.1	processed_pseudogene
ENSG00000275613.2	0	1	0	0	1	0	0	0	AC243830.1	lncRNA
ENSG00000275628.2	0	0	0	0	0	0	0	0	AL590491.1	transcribed_processed_pseudogene
ENSG00000275630.1	1	1	0	0	1	0	0	2	AC004816.2	lncRNA
ENSG00000275649.1	0	1	0	1	1	1	1	0	AL445584.2	lncRNA
ENSG00000275654.1	0	0	0	0	0	0	0	0	AC138894.4	unprocessed_pseudogene
ENSG00000275665.1	0	0	1	0	0	0	0	0	AC006449.3	lncRNA
ENSG00000275676.1	0	0	0	0	0	0	0	0	BX005040.1	lncRNA
ENSG00000275691.2	0	0	0	0	0	0	0	0	AC026461.4	transcribed_unprocessed_pseudogene
ENSG00000275695.1	0	0	0	0	0	0	0	0	UBE2Q2P6	transcribed_unprocessed_pseudogene
ENSG00000275722.5	0	0	0	0	0	0	0	0	LYZL6	protein_coding
ENSG00000275743.1	0	0	0	0	0	0	0	0	TRBV14	TR_V_gene
ENSG00000275747.1	0	0	0	0	0	0	0	0	IGHV3-79	IG_V_pseudogene
ENSG00000275763.3	1	0	1	0	0	0	0	0	C18orf65	lncRNA
ENSG00000275767.1	1	0	0	0	0	0	0	0	AC244015.2	unprocessed_pseudogene
ENSG00000275772.1	0	0	0	0	0	0	0	0	AC244157.2	processed_pseudogene
ENSG00000275773.1	0	0	0	0	0	0	0	0	AL590227.1	lncRNA
ENSG00000275774.2	0	0	0	0	0	0	0	0	HNRNPCL2	protein_coding
ENSG00000275791.1	0	0	0	0	0	0	0	0	TRBV10-3	TR_V_gene
ENSG00000275801.1	0	0	0	0	0	0	0	0	AL121985.3	unprocessed_pseudogene
ENSG00000275811.1	0	0	0	0	0	0	0	0	HTR1DP1	processed_pseudogene
ENSG00000275828.1	0	0	0	0	0	0	0	0	AC134879.3	unprocessed_pseudogene
ENSG00000275832.5	2	4	2	6	1	3	0	1	ARHGAP23	protein_coding
ENSG00000275833.1	0	0	0	0	0	0	0	0	AC073107.2	unprocessed_pseudogene
ENSG00000275835.5	3	3	2	3	6	7	5	2	TUBGCP5	protein_coding
ENSG00000275852.1	0	0	0	0	0	0	0	0	LINC01742	lncRNA
ENSG00000275860.1	0	0	0	0	0	0	0	0	AC005702.4	unprocessed_pseudogene
ENSG00000275869.1	0	0	0	0	0	0	0	0	AC136612.1	protein_coding
ENSG00000275874.1	0	0	0	0	0	1	0	0	PICSAR	lncRNA
ENSG00000275882.1	1	1	1	2	1	3	0	1	IKBKGP1	unprocessed_pseudogene
ENSG00000275895.7	5	11	5	2	8	2	4	3	U2AF1L5	protein_coding
ENSG00000275896.5	0	0	0	0	0	0	0	0	PRSS2	protein_coding
ENSG00000275906.1	0	0	0	0	0	0	0	0	NAPGP2	processed_pseudogene
ENSG00000275928.2	0	0	0	0	0	0	0	0	REXO1L11P	processed_pseudogene
ENSG00000275929.1	0	0	0	0	0	0	0	0	AC068831.5	unprocessed_pseudogene
ENSG00000275944.1	0	0	0	0	0	0	0	0	AC244100.3	lncRNA
ENSG00000275954.5	0	0	0	0	0	0	0	0	TBC1D3F	protein_coding
ENSG00000275969.2	0	0	0	0	0	0	0	0	SPATA31A3	protein_coding
ENSG00000275980.1	0	0	0	0	0	0	0	0	AL390882.1	processed_pseudogene
ENSG00000275989.2	0	1	1	1	0	1	1	1	AL442128.1	transcribed_unprocessed_pseudogene
ENSG00000275993.2	0	0	0	0	0	0	0	0	SIK1B	protein_coding
ENSG00000276023.5	0	2	0	0	1	2	0	0	DUSP14	protein_coding
ENSG00000276040.4	0	0	0	0	0	0	0	0	SPATA31A7	protein_coding
ENSG00000276043.5	337	545	271	308	347	272	205	293	UHRF1	protein_coding
ENSG00000276045.3	14	34	19	19	22	24	14	11	ORAI1	protein_coding
ENSG00000276067.2	1	0	0	0	3	0	3	2	AC009542.2	transcribed_unprocessed_pseudogene
ENSG00000276070.5	0	0	0	0	0	0	0	0	CCL4L2	protein_coding
ENSG00000276075.1	3	12	2	5	5	3	0	3	AC027682.6	lncRNA
ENSG00000276076.4	0	0	0	0	0	0	0	0	CRYAA2	protein_coding
ENSG00000276077.4	0	1	1	0	0	0	0	0	CU633904.1	lncRNA
ENSG00000276085.1	0	0	0	0	0	0	0	0	CCL3L1	protein_coding
ENSG00000276109.1	0	0	0	0	0	0	0	0	AP005019.3	processed_pseudogene
ENSG00000276110.1	4	1	1	2	0	1	1	0	AC242988.1	lncRNA
ENSG00000276128.2	0	0	1	0	0	0	0	0	AL591441.1	transcribed_processed_pseudogene
ENSG00000276141.4	3	13	11	4	10	13	6	13	WHAMMP3	transcribed_unprocessed_pseudogene
ENSG00000276156.1	0	0	0	0	0	0	0	0	AL138880.2	unprocessed_pseudogene
ENSG00000276160.1	0	0	0	0	0	0	0	0	GGTLC5P	unprocessed_pseudogene
ENSG00000276170.4	0	0	0	0	0	0	0	0	AC244153.1	lncRNA
ENSG00000276172.1	0	0	0	0	0	0	0	0	ELMO2P1	transcribed_unprocessed_pseudogene
ENSG00000276210.2	0	0	0	0	0	0	0	0	LINC00226	lncRNA
ENSG00000276231.4	1	4	0	1	1	0	3	0	PIK3R6	protein_coding
ENSG00000276234.5	3	3	3	2	0	2	0	0	TADA2A	protein_coding
ENSG00000276240.2	0	0	0	0	0	0	0	0	OR4E1	protein_coding
ENSG00000276241.1	0	0	0	0	0	1	0	0	AC243829.2	lncRNA
ENSG00000276256.1	13	31	23	9	24	18	15	20	AC011043.1	protein_coding
ENSG00000276266.1	0	0	0	0	0	0	0	0	FP325318.1	lncRNA
ENSG00000276289.4	0	0	0	0	0	0	0	0	KCNE1B	protein_coding
ENSG00000276291.5	134	218	265	147	162	243	259	268	FRG1HP	transcribed_unprocessed_pseudogene
ENSG00000276293.4	0	0	0	0	0	0	2	0	PIP4K2B	protein_coding
ENSG00000276294.1	0	0	0	0	0	0	0	0	AC078899.5	unprocessed_pseudogene
ENSG00000276316.1	0	0	0	0	0	0	0	0	OR8G7P	unprocessed_pseudogene
ENSG00000276317.1	0	0	0	1	0	0	0	0	AL357033.3	lncRNA
ENSG00000276318.1	0	0	0	0	0	0	0	0	GTF2IP8	unprocessed_pseudogene
ENSG00000276345.1	1	5	6	8	9	7	7	7	AC004556.1	protein_coding
ENSG00000276348.1	0	0	0	0	0	0	0	0	AL353770.3	lncRNA
ENSG00000276375.1	0	0	0	0	0	0	0	0	AL157712.1	unprocessed_pseudogene
ENSG00000276386.1	1	3	3	0	1	4	3	4	CNTNAP3P2	unprocessed_pseudogene
ENSG00000276391.1	0	0	0	0	0	0	0	0	AC003001.2	processed_pseudogene
ENSG00000276397.2	0	0	1	0	1	0	0	0	LINC01879	lncRNA
ENSG00000276399.1	0	0	0	0	0	0	0	0	AC209154.1	lncRNA
ENSG00000276400.1	0	0	0	0	0	0	0	0	VN1R9P	processed_pseudogene
ENSG00000276405.1	0	0	0	0	0	0	0	0	TRBV13	TR_V_gene
ENSG00000276407.5	0	1	0	0	0	0	2	0	AC024559.2	lncRNA
ENSG00000276411.1	0	0	0	0	0	0	0	0	AC106875.2	lncRNA
ENSG00000276412.2	0	0	0	0	0	0	0	0	AL591926.2	lncRNA
ENSG00000276422.2	0	0	0	0	0	0	0	0	AL590491.2	lncRNA
ENSG00000276430.2	0	0	0	0	0	0	0	0	FAM25C	protein_coding
ENSG00000276460.1	0	0	0	0	0	0	0	0	AC073869.4	unprocessed_pseudogene
ENSG00000276462.2	0	0	0	0	0	0	0	1	BX255923.2	lncRNA
ENSG00000276476.3	1	2	3	2	4	2	3	2	AL136962.1	lncRNA
ENSG00000276478.1	0	0	0	0	0	0	0	1	AL772337.4	unprocessed_pseudogene
ENSG00000276484.1	0	0	0	0	0	0	0	0	AC126755.4	unprocessed_pseudogene
ENSG00000276487.2	0	0	0	0	0	0	0	0	AC061709.2	lncRNA
ENSG00000276500.1	0	0	0	0	0	0	0	0	BMS1P14	lncRNA
ENSG00000276502.1	0	0	0	0	0	0	0	0	AL354718.2	lncRNA
ENSG00000276519.1	0	0	0	0	0	0	0	0	AC092142.2	lncRNA
ENSG00000276521.1	0	0	0	0	0	0	0	0	AP001486.3	unprocessed_pseudogene
ENSG00000276527.1	0	1	0	0	0	1	0	0	AL356515.1	lncRNA
ENSG00000276540.1	0	0	0	0	0	0	0	0	REXO1L10P	processed_pseudogene
ENSG00000276550.4	9	16	9	4	7	10	12	10	HERC2P2	transcribed_unprocessed_pseudogene
ENSG00000276557.1	0	0	0	0	0	0	0	0	TRBV18	TR_V_gene
ENSG00000276566.1	0	0	0	0	0	0	0	0	IGKV1D-13	IG_V_gene
ENSG00000276578.1	0	0	0	0	0	0	0	1	AC004696.1	unprocessed_pseudogene
ENSG00000276581.2	0	0	0	0	0	0	0	0	SPATA31A5	protein_coding
ENSG00000276597.1	0	0	0	0	0	0	0	0	TRBV11-3	TR_V_gene
ENSG00000276600.5	0	0	0	0	0	3	1	3	RAB7B	protein_coding
ENSG00000276627.3	0	0	0	0	0	0	0	0	AL117372.1	lncRNA
ENSG00000276637.1	0	0	0	0	0	0	0	0	AC084851.3	unprocessed_pseudogene
ENSG00000276644.5	28	68	47	51	37	68	49	46	DACH1	protein_coding
ENSG00000276649.1	11	12	9	5	16	8	7	3	AL117335.1	lncRNA
ENSG00000276650.1	0	0	0	0	0	0	0	0	AC022202.1	unprocessed_pseudogene
ENSG00000276662.1	0	0	0	0	0	0	0	0	AL713922.2	unprocessed_pseudogene
ENSG00000276674.1	0	0	0	0	0	0	0	0	IGKV1OR1-1	IG_V_pseudogene
ENSG00000276687.1	0	0	0	0	0	0	0	0	AL356130.1	lncRNA
ENSG00000276707.1	0	0	0	0	0	0	0	0	AC243773.1	lncRNA
ENSG00000276710.4	1	0	0	0	0	0	0	0	CSPG4P10	transcribed_unprocessed_pseudogene
ENSG00000276715.4	1	0	0	0	0	0	0	0	YWHAEP7	transcribed_unprocessed_pseudogene
ENSG00000276717.1	0	0	0	0	0	0	2	0	AL136097.3	unprocessed_pseudogene
ENSG00000276747.1	0	0	0	0	0	1	0	1	PADI6	protein_coding
ENSG00000276756.4	0	0	0	0	0	0	0	0	AC245595.2	transcribed_unprocessed_pseudogene
ENSG00000276759.2	0	0	0	0	0	1	0	0	AL353753.1	lncRNA
ENSG00000276760.4	0	0	0	0	0	0	0	0	AC136352.2	protein_coding
ENSG00000276775.1	0	0	0	0	0	0	0	0	IGHV4-4	IG_V_gene
ENSG00000276778.1	1	0	0	0	0	0	0	0	LINC02227	lncRNA
ENSG00000276805.2	4	10	3	5	11	8	4	5	AL133216.2	transcribed_unprocessed_pseudogene
ENSG00000276819.1	0	0	0	0	0	0	0	0	TRBV15	TR_V_gene
ENSG00000276828.1	0	0	0	0	0	0	0	0	AC012488.1	unprocessed_pseudogene
ENSG00000276829.1	0	0	0	0	0	0	0	0	AC016911.1	unprocessed_pseudogene
ENSG00000276832.2	3	14	12	22	4	8	3	5	AL354718.3	transcribed_unprocessed_pseudogene
ENSG00000276840.1	0	0	0	0	0	0	0	0	PMS2P10	transcribed_unprocessed_pseudogene
ENSG00000276845.1	0	0	0	0	0	0	0	0	CR769775.1	unprocessed_pseudogene
ENSG00000276874.1	0	0	0	0	0	0	0	0	AC011718.1	lncRNA
ENSG00000276888.1	0	0	0	0	0	0	0	0	AL512624.2	lncRNA
ENSG00000276894.1	0	0	0	0	0	0	0	0	RAB28P4	processed_pseudogene
ENSG00000276897.1	0	0	0	0	0	0	0	0	AC231532.2	unprocessed_pseudogene
ENSG00000276898.1	0	0	0	0	0	0	0	0	BX664730.1	lncRNA
ENSG00000276929.1	0	0	0	0	0	0	0	0	AL590240.3	unprocessed_pseudogene
ENSG00000276950.5	0	0	0	0	0	0	0	0	GSTT4	protein_coding
ENSG00000276953.1	0	0	0	0	0	0	0	0	TRBV12-4	TR_V_gene
ENSG00000276963.1	0	1	0	0	0	0	0	0	AL353626.3	unprocessed_pseudogene
ENSG00000276975.3	8	13	20	5	8	7	12	15	HYDIN2	transcribed_unprocessed_pseudogene
ENSG00000276997.4	0	1	3	1	1	0	0	2	AL513314.2	lncRNA
ENSG00000276998.1	0	0	0	0	0	0	0	0	REXO1L2P	processed_pseudogene
ENSG00000277008.1	0	0	0	0	0	0	0	0	TEX28P2	unprocessed_pseudogene
ENSG00000277009.1	0	0	0	1	0	0	0	0	AC244097.1	unprocessed_pseudogene
ENSG00000277017.1	0	0	0	0	0	0	0	0	AC023490.1	lncRNA
ENSG00000277020.4	2	6	4	1	4	3	4	2	AL590096.1	lncRNA
ENSG00000277022.1	0	0	0	1	0	0	0	1	AL031663.3	lncRNA
ENSG00000277024.1	0	0	0	0	0	0	0	0	BX005214.3	transcribed_processed_pseudogene
ENSG00000277043.1	0	0	0	0	0	1	0	0	EEF1A1P42	processed_pseudogene
ENSG00000277047.5	0	1	0	0	0	0	0	0	AL390964.1	lncRNA
ENSG00000277053.4	2	3	0	1	0	0	2	1	GTF2IP1	transcribed_unprocessed_pseudogene
ENSG00000277058.2	0	0	0	0	0	0	0	0	HNRNPCL3	protein_coding
ENSG00000277067.4	0	0	0	0	0	0	0	0	CU634019.1	lncRNA
ENSG00000277072.5	200	301	214	240	257	175	169	134	STAG3L2	transcribed_unprocessed_pseudogene
ENSG00000277083.1	0	0	0	0	0	0	0	0	PRSS3P3	transcribed_unitary_pseudogene
ENSG00000277089.4	0	0	0	0	0	0	0	0	AC243829.4	lncRNA
ENSG00000277095.1	0	0	0	0	0	0	0	0	AC242852.2	unprocessed_pseudogene
ENSG00000277099.1	0	0	0	0	0	0	0	0	BX571673.1	unprocessed_pseudogene
ENSG00000277109.1	0	0	0	0	0	0	0	0	AL935212.3	unprocessed_pseudogene
ENSG00000277112.3	1	0	4	1	3	1	3	2	ANKRD20A21P	transcribed_unprocessed_pseudogene
ENSG00000277117.4	3	3	6	14	13	6	5	8	FP565260.3	protein_coding
ENSG00000277125.1	0	0	0	0	0	0	0	0	AC211476.4	unprocessed_pseudogene
ENSG00000277128.2	0	0	0	0	0	0	0	0	AL589743.4	lncRNA
ENSG00000277147.6	7	21	15	12	12	10	9	15	LINC00869	transcribed_unprocessed_pseudogene
ENSG00000277161.2	0	0	0	0	0	0	0	0	PIGW	protein_coding
ENSG00000277174.1	0	0	0	0	0	0	0	1	AC095038.2	unprocessed_pseudogene
ENSG00000277196.4	1	0	1	3	1	0	0	1	AC007325.2	protein_coding
ENSG00000277199.1	0	0	0	0	0	0	0	0	LINC01632	lncRNA
ENSG00000277206.1	0	1	0	0	0	0	0	0	AC073349.3	unprocessed_pseudogene
ENSG00000277228.1	0	5	6	6	1	3	1	2	AL138686.1	lncRNA
ENSG00000277258.5	0	0	0	0	0	0	0	0	PCGF2	protein_coding
ENSG00000277260.1	0	0	0	0	0	0	0	0	FAM74A7	lncRNA
ENSG00000277268.2	6	7	2	6	6	6	6	5	LHX1-DT	lncRNA
ENSG00000277270.2	1	0	0	0	0	0	0	0	AL160412.1	lncRNA
ENSG00000277282.1	0	0	0	0	0	0	0	0	IGHV1OR21-1	IG_V_gene
ENSG00000277288.4	0	0	0	0	0	0	0	0	C10orf142	protein_coding
ENSG00000277301.1	0	1	0	0	0	1	0	0	AL034550.2	lncRNA
ENSG00000277304.1	0	0	0	0	0	0	0	0	AC142086.6	unprocessed_pseudogene
ENSG00000277322.1	0	0	0	0	0	0	0	0	GOLGA6L6	protein_coding
ENSG00000277327.1	0	0	0	0	0	0	0	0	SPDYE20P	unprocessed_pseudogene
ENSG00000277332.1	0	0	0	0	0	0	0	0	AC108002.2	lncRNA
ENSG00000277350.2	0	0	0	0	0	0	0	0	AL353770.4	lncRNA
ENSG00000277363.5	1	2	5	2	0	1	3	4	SRCIN1	protein_coding
ENSG00000277397.1	0	0	0	0	0	0	0	0	AL606760.4	unprocessed_pseudogene
ENSG00000277399.4	0	0	0	0	0	0	0	0	GPR179	protein_coding
ENSG00000277406.2	12	15	4	6	12	13	4	5	SEC22B4P	transcribed_unprocessed_pseudogene
ENSG00000277412.1	0	0	0	0	0	0	0	0	BX005040.3	lncRNA
ENSG00000277425.1	4	9	11	1	6	5	5	2	AL121890.4	lncRNA
ENSG00000277426.1	0	0	1	0	0	0	0	0	AC006441.5	unprocessed_pseudogene
ENSG00000277436.1	0	0	0	0	0	0	0	0	REXO1L5P	processed_pseudogene
ENSG00000277443.3	72	76	50	40	65	46	50	32	MARCKS	protein_coding
ENSG00000277448.1	0	0	1	2	0	0	0	1	LINC02338	lncRNA
ENSG00000277449.1	8	15	26	13	21	19	22	23	CEBPB-AS1	lncRNA
ENSG00000277481.1	2	3	1	2	3	0	1	0	PKD1L3	protein_coding
ENSG00000277486.1	0	0	0	0	0	0	0	0	SAGE3P	unprocessed_pseudogene
ENSG00000277493.1	0	2	0	0	0	0	1	0	AC139769.3	unprocessed_pseudogene
ENSG00000277494.2	0	0	0	0	0	1	1	0	GPIHBP1	protein_coding
ENSG00000277498.1	0	0	0	0	0	0	0	0	AC107081.3	unprocessed_pseudogene
ENSG00000277505.1	0	0	0	0	0	0	0	0	AC116165.1	unprocessed_pseudogene
ENSG00000277519.1	0	0	0	0	0	0	0	0	OFD1P16Y	unprocessed_pseudogene
ENSG00000277526.5	0	0	0	0	0	0	0	1	AC245123.1	lncRNA
ENSG00000277527.2	0	0	0	0	0	0	0	0	LINC01796	lncRNA
ENSG00000277529.1	0	0	0	0	0	0	0	0	NF1P10	transcribed_unprocessed_pseudogene
ENSG00000277535.2	0	0	0	0	0	0	1	0	AL772284.2	protein_coding
ENSG00000277541.1	0	0	0	0	0	2	0	0	ZNF630-AS1	lncRNA
ENSG00000277561.5	0	0	0	0	0	0	0	0	GOLGA8IP	transcribed_unprocessed_pseudogene
ENSG00000277575.1	0	0	0	0	0	0	0	0	AL162233.1	processed_pseudogene
ENSG00000277586.2	8	7	3	3	4	1	4	4	NEFL	protein_coding
ENSG00000277630.4	0	0	0	0	0	0	0	0	BX072566.1	protein_coding
ENSG00000277631.5	0	0	1	0	0	0	0	0	PGM5P3-AS1	lncRNA
ENSG00000277632.2	0	0	0	0	0	0	0	0	CCL3	protein_coding
ENSG00000277639.2	13	19	8	2	14	17	3	4	AC007906.2	protein_coding
ENSG00000277654.6	9	7	8	19	7	6	6	4	AC087633.2	transcribed_processed_pseudogene
ENSG00000277655.1	0	0	0	0	0	0	0	0	AC245407.1	unprocessed_pseudogene
ENSG00000277661.4	0	0	0	0	0	0	0	0	AL662791.2	lncRNA
